time, rleg_crotch_p, rleg_crotch_r, rleg_crotch_y, rleg_knee_p, rleg_knee_p2, rleg_ankle_p, rleg_ankle_r, lleg_crotch_p, lleg_crotch_r, lleg_crotch_y, lleg_knee_p, lleg_knee_p2, lleg_ankle_p, lleg_ankle_r, torso_waist_y, torso_waist_p, torso_waist_p2, head_neck_y, head_neck_p, rarm_shoulder_p, rarm_shoulder_r, rarm_shoulder_y, rarm_elbow_p, rarm_elbow_p2, rarm_wrist_y, rarm_wrist_r, rarm_gripper, larm_shoulder_p, larm_shoulder_r, larm_shoulder_y, larm_elbow_p, larm_elbow_p2, larm_wrist_y, larm_wrist_r, larm_gripper
4.55, -1.07701, -0.052084, 0.0257, 0.771991, 0.808636, -0.504168, 0.059568, -1.07711, 0.050897, -0.023553, 0.772143, 0.808798, -0.504346, -0.057112, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.6, -1.07757, -0.052133, 0.025846, 0.771948, 0.808665, -0.503589, 0.059701, -1.07769, 0.050804, -0.023435, 0.772117, 0.808847, -0.503789, -0.056945, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.65, -1.07812, -0.052187, 0.026001, 0.771905, 0.808691, -0.503023, 0.059845, -1.07826, 0.050706, -0.023307, 0.772094, 0.808894, -0.503247, -0.056766, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.7, -1.07866, -0.052248, 0.026168, 0.771861, 0.808714, -0.502471, 0.060002, -1.07881, 0.050603, -0.023167, 0.772072, 0.808941, -0.502721, -0.056576, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.75, -1.07918, -0.052315, 0.026345, 0.771818, 0.808735, -0.501933, 0.060173, -1.07934, 0.050494, -0.023015, 0.772052, 0.808986, -0.50221, -0.056373, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.8, -1.07968, -0.052389, 0.026534, 0.771775, 0.808753, -0.501409, 0.060358, -1.07986, 0.05038, -0.022851, 0.772033, 0.809031, -0.501715, -0.056156, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.85, -1.08017, -0.052471, 0.026736, 0.771731, 0.808769, -0.500898, 0.060558, -1.08037, 0.05026, -0.022673, 0.772017, 0.809075, -0.501235, -0.055926, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.9, -1.08064, -0.05256, 0.02695, 0.771688, 0.808782, -0.5004, 0.060773, -1.08086, 0.050133, -0.022482, 0.772002, 0.809119, -0.500771, -0.055681, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.95, -1.08109, -0.052657, 0.027179, 0.771644, 0.808792, -0.499916, 0.061005, -1.08133, 0.05, -0.022276, 0.771989, 0.809161, -0.500323, -0.05542, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.0, -1.08153, -0.052762, 0.027421, 0.7716, 0.808799, -0.499444, 0.061254, -1.08179, 0.049859, -0.022054, 0.771977, 0.809204, -0.49989, -0.055144, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.05, -1.08195, -0.052877, 0.027679, 0.771556, 0.808804, -0.498986, 0.061521, -1.08224, 0.049711, -0.021817, 0.771968, 0.809246, -0.499473, -0.054849, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.1, -1.08236, -0.053, 0.027954, 0.771512, 0.808806, -0.49854, 0.061807, -1.08267, 0.049555, -0.021563, 0.77196, 0.809287, -0.499071, -0.054537, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.15, -1.08275, -0.053133, 0.028245, 0.771467, 0.808805, -0.498106, 0.062113, -1.0831, 0.04939, -0.02129, 0.771955, 0.809329, -0.498683, -0.054205, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.2, -1.08313, -0.053276, 0.028554, 0.771421, 0.808801, -0.497683, 0.062441, -1.0835, 0.049216, -0.020999, 0.771951, 0.80937, -0.498311, -0.053853, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.25, -1.08349, -0.05343, 0.028882, 0.771374, 0.808795, -0.497273, 0.062791, -1.0839, 0.049033, -0.020689, 0.771949, 0.809411, -0.497953, -0.053479, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.3, -1.08384, -0.053595, 0.029231, 0.771327, 0.808785, -0.496873, 0.063164, -1.08428, 0.048839, -0.020357, 0.771949, 0.809452, -0.49761, -0.053083, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.35, -1.08417, -0.053771, 0.0296, 0.771279, 0.808772, -0.496484, 0.063562, -1.08465, 0.048635, -0.020003, 0.771952, 0.809494, -0.497281, -0.052662, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.4, -1.08449, -0.05396, 0.029992, 0.771229, 0.808756, -0.496106, 0.063986, -1.085, 0.04842, -0.019627, 0.771956, 0.809535, -0.496966, -0.052217, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.45, -1.0848, -0.054163, 0.030408, 0.771178, 0.808736, -0.495737, 0.064438, -1.08535, 0.048192, -0.019226, 0.771963, 0.809577, -0.496665, -0.051744, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.5, -1.08509, -0.054378, 0.030849, 0.771126, 0.808713, -0.495378, 0.064918, -1.08568, 0.047952, -0.018799, 0.771971, 0.809619, -0.496378, -0.051243, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.55, -1.08537, -0.054609, 0.031316, 0.771072, 0.808687, -0.495028, 0.065429, -1.086, 0.047698, -0.018345, 0.771982, 0.809661, -0.496104, -0.050713, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.6, -1.08563, -0.054854, 0.03181, 0.771017, 0.808657, -0.494686, 0.065973, -1.08632, 0.047431, -0.017862, 0.771995, 0.809704, -0.495844, -0.05015, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.65, -1.08588, -0.055115, 0.032335, 0.770959, 0.808622, -0.494353, 0.06655, -1.08662, 0.047148, -0.017349, 0.77201, 0.809748, -0.495596, -0.049555, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.7, -1.08612, -0.055394, 0.03289, 0.770899, 0.808584, -0.494027, 0.067163, -1.08691, 0.046849, -0.016805, 0.772027, 0.809792, -0.495361, -0.048924, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.75, -1.08634, -0.05569, 0.033478, 0.770836, 0.808541, -0.493708, 0.067814, -1.08719, 0.046534, -0.016226, 0.772046, 0.809836, -0.495139, -0.048255, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.8, -1.08655, -0.056005, 0.034101, 0.770771, 0.808494, -0.493396, 0.068505, -1.08746, 0.0462, -0.015612, 0.772067, 0.809881, -0.494929, -0.047548, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.85, -1.08675, -0.05634, 0.034761, 0.770702, 0.808442, -0.493089, 0.069238, -1.08772, 0.045848, -0.01496, 0.772091, 0.809927, -0.494732, -0.046798, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.9, -1.08693, -0.056695, 0.035459, 0.77063, 0.808384, -0.492789, 0.070015, -1.08797, 0.045475, -0.014269, 0.772116, 0.809973, -0.494546, -0.046005, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.95, -1.0871, -0.057073, 0.036199, 0.770554, 0.808321, -0.492493, 0.070839, -1.08822, 0.045082, -0.013536, 0.772144, 0.81002, -0.494372, -0.045164, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.0, -1.08726, -0.057474, 0.036982, 0.770474, 0.808252, -0.492201, 0.071714, -1.08845, 0.044666, -0.012758, 0.772173, 0.810068, -0.49421, -0.044275, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.05, -1.08741, -0.0579, 0.03781, 0.77039, 0.808176, -0.491913, 0.07264, -1.08868, 0.044227, -0.011934, 0.772205, 0.810116, -0.494059, -0.043333, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.1, -1.08754, -0.058352, 0.038687, 0.7703, 0.808094, -0.491629, 0.073622, -1.08889, 0.043762, -0.01106, 0.772238, 0.810164, -0.493919, -0.042336, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
