time, rleg_crotch_p, rleg_crotch_r, rleg_crotch_y, rleg_knee_p, rleg_knee_p2, rleg_ankle_p, rleg_ankle_r, lleg_crotch_p, lleg_crotch_r, lleg_crotch_y, lleg_knee_p, lleg_knee_p2, lleg_ankle_p, lleg_ankle_r, torso_waist_y, torso_waist_p, torso_waist_p2, head_neck_y, head_neck_p, rarm_shoulder_p, rarm_shoulder_r, rarm_shoulder_y, rarm_elbow_p, rarm_elbow_p2, rarm_wrist_y, rarm_wrist_r, rarm_gripper, larm_shoulder_p, larm_shoulder_r, larm_shoulder_y, larm_elbow_p, larm_elbow_p2, larm_wrist_y, larm_wrist_r, larm_gripper
3.5, -1.06264, -0.051696, 0.023619, 0.772953, 0.807548, -0.518375, 0.05804, -1.06258, 0.052411, -0.024905, 0.772862, 0.807448, -0.518264, -0.059514, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.55, -1.06333, -0.051613, 0.023533, 0.77292, 0.807624, -0.517727, 0.057902, -1.06326, 0.052441, -0.025026, 0.772815, 0.807509, -0.517598, -0.059611, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.6, -1.06404, -0.051526, 0.023443, 0.772886, 0.807702, -0.517062, 0.057757, -1.06396, 0.052474, -0.025152, 0.772766, 0.80757, -0.516915, -0.059714, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.65, -1.06476, -0.051436, 0.023348, 0.772853, 0.807779, -0.516383, 0.057606, -1.06467, 0.052508, -0.025284, 0.772717, 0.80763, -0.516217, -0.059822, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.7, -1.06549, -0.051343, 0.023249, 0.772819, 0.807857, -0.515695, 0.057449, -1.06539, 0.052544, -0.025421, 0.772667, 0.80769, -0.515509, -0.059935, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.75, -1.06623, -0.051248, 0.023144, 0.772785, 0.807934, -0.515, 0.057287, -1.06611, 0.052583, -0.025563, 0.772616, 0.807749, -0.514793, -0.060054, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.8, -1.06697, -0.05115, 0.023035, 0.772752, 0.808011, -0.514301, 0.057119, -1.06684, 0.052624, -0.02571, 0.772564, 0.807806, -0.514073, -0.060177, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.85, -1.06771, -0.051049, 0.022921, 0.772719, 0.808086, -0.513601, 0.056946, -1.06757, 0.052667, -0.025861, 0.772512, 0.807861, -0.51335, -0.060306, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.9, -1.06845, -0.050947, 0.022803, 0.772686, 0.808161, -0.512902, 0.056768, -1.0683, 0.052712, -0.026016, 0.77246, 0.807915, -0.512628, -0.06044, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.95, -1.06919, -0.050842, 0.02268, 0.772653, 0.808234, -0.512206, 0.056585, -1.06902, 0.05276, -0.026176, 0.772408, 0.807967, -0.511908, -0.060579, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.0, -1.06992, -0.050736, 0.022552, 0.772622, 0.808306, -0.511515, 0.056397, -1.06974, 0.052811, -0.02634, 0.772356, 0.808017, -0.511192, -0.060723, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.05, -1.07064, -0.050627, 0.022419, 0.77259, 0.808376, -0.51083, 0.056204, -1.07044, 0.052864, -0.026509, 0.772303, 0.808065, -0.510482, -0.060873, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.1, -1.07135, -0.050516, 0.022281, 0.77256, 0.808445, -0.510153, 0.056006, -1.07114, 0.052919, -0.026682, 0.772251, 0.80811, -0.509779, -0.061028, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.15, -1.07206, -0.050403, 0.022138, 0.77253, 0.808512, -0.509485, 0.055803, -1.07183, 0.052978, -0.02686, 0.772198, 0.808153, -0.509084, -0.061189, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.2, -1.07275, -0.050289, 0.02199, 0.772501, 0.808578, -0.508828, 0.055594, -1.07251, 0.053039, -0.027043, 0.772146, 0.808194, -0.508399, -0.061356, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.25, -1.07343, -0.050172, 0.021835, 0.772473, 0.808642, -0.508181, 0.05538, -1.07317, 0.053104, -0.027231, 0.772094, 0.808233, -0.507724, -0.061529, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.3, -1.0741, -0.050052, 0.021675, 0.772445, 0.808705, -0.507547, 0.05516, -1.07382, 0.053172, -0.027423, 0.772042, 0.808269, -0.50706, -0.061709, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.35, -1.07475, -0.04993, 0.021509, 0.772419, 0.808766, -0.506925, 0.054933, -1.07446, 0.053243, -0.027621, 0.77199, 0.808303, -0.506408, -0.061896, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.4, -1.07539, -0.049806, 0.021336, 0.772394, 0.808825, -0.506317, 0.054701, -1.07508, 0.053318, -0.027825, 0.771938, 0.808334, -0.505768, -0.06209, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.45, -1.07602, -0.049679, 0.021156, 0.77237, 0.808883, -0.505723, 0.054461, -1.07569, 0.053397, -0.028036, 0.771887, 0.808362, -0.505141, -0.062292, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.5, -1.07663, -0.049549, 0.020969, 0.772348, 0.808939, -0.505143, 0.054214, -1.07628, 0.05348, -0.028252, 0.771836, 0.808388, -0.504527, -0.062502, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.55, -1.07723, -0.049416, 0.020774, 0.772326, 0.808994, -0.504577, 0.053959, -1.07686, 0.053567, -0.028475, 0.771785, 0.808412, -0.503927, -0.06272, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.6, -1.07781, -0.049279, 0.020571, 0.772306, 0.809047, -0.504026, 0.053696, -1.07742, 0.053659, -0.028706, 0.771734, 0.808433, -0.50334, -0.062948, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.65, -1.07838, -0.049139, 0.020359, 0.772287, 0.809099, -0.503491, 0.053424, -1.07796, 0.053756, -0.028945, 0.771684, 0.808451, -0.502768, -0.063186, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.7, -1.07893, -0.048995, 0.020138, 0.77227, 0.80915, -0.502971, 0.053143, -1.07849, 0.053858, -0.029192, 0.771633, 0.808467, -0.502208, -0.063434, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.75, -1.07947, -0.048847, 0.019907, 0.772254, 0.809199, -0.502466, 0.052851, -1.079, 0.053965, -0.029448, 0.771583, 0.808481, -0.501663, -0.063692, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.8, -1.07999, -0.048695, 0.019666, 0.77224, 0.809248, -0.501976, 0.052549, -1.0795, 0.054078, -0.029713, 0.771533, 0.808492, -0.501132, -0.063963, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.85, -1.08049, -0.048537, 0.019414, 0.772226, 0.809295, -0.501502, 0.052235, -1.07998, 0.054197, -0.029988, 0.771482, 0.8085, -0.500614, -0.064246, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.9, -1.08098, -0.048374, 0.01915, 0.772215, 0.809342, -0.501044, 0.051909, -1.08045, 0.054322, -0.030275, 0.771432, 0.808505, -0.50011, -0.064542, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.95, -1.08146, -0.048206, 0.018874, 0.772205, 0.809387, -0.5006, 0.05157, -1.08089, 0.054454, -0.030573, 0.771382, 0.808508, -0.499619, -0.064852, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.0, -1.08192, -0.048032, 0.018584, 0.772197, 0.809432, -0.500172, 0.051217, -1.08133, 0.054594, -0.030883, 0.771331, 0.808508, -0.499141, -0.065176, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.05, -1.08237, -0.047851, 0.018281, 0.77219, 0.809476, -0.499759, 0.05085, -1.08174, 0.054741, -0.031206, 0.77128, 0.808506, -0.498676, -0.065517, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.1, -1.0828, -0.047663, 0.017962, 0.772185, 0.80952, -0.499361, 0.050466, -1.08214, 0.054896, -0.031544, 0.771228, 0.8085, -0.498223, -0.065874, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.15, -1.08322, -0.047468, 0.017628, 0.772181, 0.809563, -0.498978, 0.050065, -1.08253, 0.05506, -0.031896, 0.771177, 0.808492, -0.497783, -0.066249, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.2, -1.08363, -0.047265, 0.017277, 0.772179, 0.809605, -0.498609, 0.049646, -1.0829, 0.055233, -0.032265, 0.771124, 0.808481, -0.497355, -0.066643, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.25, -1.08402, -0.047053, 0.016909, 0.772179, 0.809647, -0.498255, 0.049208, -1.08326, 0.055415, -0.03265, 0.771071, 0.808467, -0.496938, -0.067057, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.3, -1.0844, -0.046833, 0.016521, 0.772181, 0.809689, -0.497915, 0.048749, -1.0836, 0.055608, -0.033053, 0.771016, 0.80845, -0.496533, -0.067492, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.35, -1.08477, -0.046602, 0.016113, 0.772184, 0.80973, -0.497589, 0.048269, -1.08392, 0.055811, -0.033476, 0.770961, 0.80843, -0.496138, -0.06795, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.4, -1.08512, -0.046361, 0.015684, 0.772189, 0.809771, -0.497277, 0.047765, -1.08424, 0.056026, -0.033919, 0.770905, 0.808406, -0.495754, -0.068432, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.45, -1.08547, -0.04611, 0.015232, 0.772196, 0.809812, -0.496979, 0.047237, -1.08453, 0.056253, -0.034384, 0.770847, 0.808379, -0.49538, -0.068939, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.5, -1.0858, -0.045846, 0.014757, 0.772204, 0.809853, -0.496694, 0.046682, -1.08482, 0.056493, -0.034873, 0.770787, 0.808348, -0.495015, -0.069473, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.55, -1.08612, -0.04557, 0.014256, 0.772215, 0.809894, -0.496422, 0.046099, -1.08509, 0.056746, -0.035385, 0.770726, 0.808314, -0.494659, -0.070035, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.6, -1.08642, -0.045281, 0.013728, 0.772227, 0.809935, -0.496164, 0.045487, -1.08534, 0.057014, -0.035924, 0.770663, 0.808275, -0.494312, -0.070628, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.65, -1.08672, -0.044977, 0.013171, 0.772241, 0.809976, -0.495918, 0.044843, -1.08559, 0.057297, -0.036491, 0.770598, 0.808233, -0.493973, -0.071253, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.7, -1.08701, -0.044658, 0.012584, 0.772256, 0.810017, -0.495684, 0.044165, -1.08581, 0.057596, -0.037087, 0.77053, 0.808186, -0.493642, -0.071912, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.75, -1.08728, -0.044324, 0.011965, 0.772274, 0.810059, -0.495463, 0.043452, -1.08603, 0.057912, -0.037715, 0.77046, 0.808135, -0.493318, -0.072607, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.8, -1.08755, -0.043972, 0.011311, 0.772293, 0.8101, -0.495254, 0.042701, -1.08623, 0.058246, -0.038375, 0.770386, 0.808078, -0.493, -0.073341, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.85, -1.08781, -0.043602, 0.010622, 0.772314, 0.810142, -0.495057, 0.04191, -1.08642, 0.0586, -0.039071, 0.770309, 0.808017, -0.492688, -0.074115, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.9, -1.08805, -0.043212, 0.009894, 0.772336, 0.810183, -0.494872, 0.041076, -1.08659, 0.058973, -0.039804, 0.770229, 0.80795, -0.492382, -0.074931, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.95, -1.08829, -0.042802, 0.009126, 0.77236, 0.810225, -0.494698, 0.040198, -1.08675, 0.059368, -0.040576, 0.770144, 0.807877, -0.492081, -0.075793, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.0, -1.08851, -0.042371, 0.008314, 0.772386, 0.810267, -0.494535, 0.039271, -1.0869, 0.059786, -0.041391, 0.770055, 0.807798, -0.491784, -0.076704, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.05, -1.08873, -0.041916, 0.007458, 0.772413, 0.810309, -0.494384, 0.038294, -1.08703, 0.060228, -0.04225, 0.769962, 0.807712, -0.49149, -0.077665, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.1, -1.08894, -0.041437, 0.006552, 0.772442, 0.810351, -0.494243, 0.037263, -1.08715, 0.060696, -0.043155, 0.769862, 0.807618, -0.4912, -0.07868, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
