time, rleg_crotch_p, rleg_crotch_r, rleg_crotch_y, rleg_knee_p, rleg_knee_p2, rleg_ankle_p, rleg_ankle_r, lleg_crotch_p, lleg_crotch_r, lleg_crotch_y, lleg_knee_p, lleg_knee_p2, lleg_ankle_p, lleg_ankle_r, torso_waist_y, torso_waist_p, torso_waist_p2, head_neck_y, head_neck_p, rarm_shoulder_p, rarm_shoulder_r, rarm_shoulder_y, rarm_elbow_p, rarm_elbow_p2, rarm_wrist_y, rarm_wrist_r, rarm_gripper, larm_shoulder_p, larm_shoulder_r, larm_shoulder_y, larm_elbow_p, larm_elbow_p2, larm_wrist_y, larm_wrist_r, larm_gripper
3.5, -1.06264, -0.051696, 0.023618, 0.772953, 0.807548, -0.518374, 0.058039, -1.06258, 0.052412, -0.024906, 0.772862, 0.807448, -0.518263, -0.059515, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.55, -1.06333, -0.051612, 0.023532, 0.77292, 0.807624, -0.517726, 0.057901, -1.06326, 0.052442, -0.025027, 0.772815, 0.807509, -0.517598, -0.059613, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.6, -1.06404, -0.051525, 0.023442, 0.772886, 0.807702, -0.517061, 0.057756, -1.06396, 0.052474, -0.025153, 0.772766, 0.80757, -0.516914, -0.059715, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.65, -1.06476, -0.051435, 0.023347, 0.772853, 0.80778, -0.516383, 0.057605, -1.06467, 0.052509, -0.025285, 0.772717, 0.80763, -0.516216, -0.059824, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.7, -1.06549, -0.051342, 0.023247, 0.772819, 0.807857, -0.515694, 0.057448, -1.06539, 0.052545, -0.025423, 0.772666, 0.80769, -0.515508, -0.059937, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.75, -1.06623, -0.051247, 0.023142, 0.772786, 0.807934, -0.514999, 0.057285, -1.06611, 0.052584, -0.025565, 0.772615, 0.807748, -0.514792, -0.060056, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.8, -1.06697, -0.051149, 0.023033, 0.772752, 0.808011, -0.514301, 0.057117, -1.06684, 0.052625, -0.025711, 0.772564, 0.807806, -0.514071, -0.060179, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.85, -1.06771, -0.051048, 0.022919, 0.772719, 0.808086, -0.513601, 0.056944, -1.06757, 0.052668, -0.025863, 0.772512, 0.807861, -0.513349, -0.060308, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.9, -1.06845, -0.050946, 0.022801, 0.772686, 0.808161, -0.512901, 0.056766, -1.0683, 0.052714, -0.026019, 0.77246, 0.807915, -0.512627, -0.060442, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
3.95, -1.06919, -0.050841, 0.022677, 0.772654, 0.808234, -0.512205, 0.056582, -1.06902, 0.052762, -0.026179, 0.772408, 0.807967, -0.511906, -0.060582, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.0, -1.06992, -0.050734, 0.022549, 0.772622, 0.808306, -0.511514, 0.056394, -1.06974, 0.052812, -0.026343, 0.772355, 0.808017, -0.511191, -0.060726, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.05, -1.07064, -0.050625, 0.022416, 0.77259, 0.808377, -0.510829, 0.056201, -1.07044, 0.052865, -0.026512, 0.772303, 0.808065, -0.51048, -0.060876, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.1, -1.07135, -0.050514, 0.022278, 0.77256, 0.808446, -0.510152, 0.056002, -1.07114, 0.052921, -0.026686, 0.77225, 0.80811, -0.509777, -0.061031, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.15, -1.07206, -0.050401, 0.022135, 0.77253, 0.808513, -0.509484, 0.055799, -1.07183, 0.05298, -0.026864, 0.772198, 0.808153, -0.509082, -0.061193, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.2, -1.07275, -0.050286, 0.021986, 0.772501, 0.808579, -0.508826, 0.05559, -1.07251, 0.053041, -0.027047, 0.772145, 0.808194, -0.508396, -0.06136, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.25, -1.07343, -0.050169, 0.021831, 0.772473, 0.808643, -0.50818, 0.055375, -1.07317, 0.053106, -0.027235, 0.772093, 0.808233, -0.507721, -0.061534, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.3, -1.0741, -0.05005, 0.021671, 0.772446, 0.808705, -0.507545, 0.055154, -1.07382, 0.053174, -0.027428, 0.772041, 0.808269, -0.507057, -0.061714, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.35, -1.07476, -0.049928, 0.021504, 0.77242, 0.808766, -0.506923, 0.054928, -1.07446, 0.053246, -0.027627, 0.771989, 0.808302, -0.506405, -0.061901, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.4, -1.0754, -0.049803, 0.021331, 0.772395, 0.808826, -0.506315, 0.054694, -1.07508, 0.053321, -0.027831, 0.771938, 0.808333, -0.505765, -0.062096, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.45, -1.07602, -0.049676, 0.02115, 0.772371, 0.808883, -0.50572, 0.054454, -1.07569, 0.0534, -0.028041, 0.771886, 0.808362, -0.505138, -0.062298, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.5, -1.07664, -0.049546, 0.020963, 0.772348, 0.80894, -0.50514, 0.054207, -1.07628, 0.053483, -0.028258, 0.771835, 0.808388, -0.504524, -0.062509, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.55, -1.07723, -0.049412, 0.020767, 0.772327, 0.808994, -0.504574, 0.053951, -1.07686, 0.053571, -0.028482, 0.771784, 0.808412, -0.503923, -0.062728, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.6, -1.07782, -0.049275, 0.020564, 0.772307, 0.809048, -0.504023, 0.053688, -1.07742, 0.053663, -0.028713, 0.771733, 0.808433, -0.503336, -0.062956, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.65, -1.07838, -0.049135, 0.020351, 0.772288, 0.8091, -0.503488, 0.053415, -1.07797, 0.05376, -0.028952, 0.771683, 0.808451, -0.502763, -0.063194, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.7, -1.07893, -0.048991, 0.02013, 0.77227, 0.809151, -0.502967, 0.053133, -1.0785, 0.053862, -0.0292, 0.771632, 0.808467, -0.502204, -0.063443, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.75, -1.07947, -0.048842, 0.019899, 0.772254, 0.8092, -0.502462, 0.052841, -1.07901, 0.053969, -0.029456, 0.771582, 0.80848, -0.501658, -0.063702, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.8, -1.07999, -0.048689, 0.019657, 0.77224, 0.809249, -0.501972, 0.052538, -1.07951, 0.054083, -0.029722, 0.771532, 0.808491, -0.501126, -0.063973, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.85, -1.0805, -0.048532, 0.019404, 0.772227, 0.809296, -0.501498, 0.052224, -1.07999, 0.054202, -0.029998, 0.771481, 0.808499, -0.500608, -0.064257, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.9, -1.08099, -0.048369, 0.01914, 0.772215, 0.809343, -0.501039, 0.051897, -1.08045, 0.054328, -0.030285, 0.771431, 0.808505, -0.500103, -0.064553, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.95, -1.08147, -0.0482, 0.018863, 0.772205, 0.809388, -0.500596, 0.051558, -1.0809, 0.05446, -0.030584, 0.77138, 0.808508, -0.499612, -0.064864, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.0, -1.08193, -0.048025, 0.018573, 0.772197, 0.809433, -0.500167, 0.051204, -1.08133, 0.0546, -0.030895, 0.77133, 0.808508, -0.499134, -0.06519, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.05, -1.08238, -0.047844, 0.018268, 0.77219, 0.809477, -0.499754, 0.050835, -1.08175, 0.054747, -0.031219, 0.771278, 0.808505, -0.498668, -0.065531, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.1, -1.08281, -0.047656, 0.017949, 0.772185, 0.809521, -0.499355, 0.05045, -1.08215, 0.054903, -0.031557, 0.771227, 0.8085, -0.498215, -0.065889, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.15, -1.08323, -0.04746, 0.017614, 0.772181, 0.809564, -0.498972, 0.050049, -1.08254, 0.055067, -0.031911, 0.771175, 0.808491, -0.497775, -0.066265, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.2, -1.08364, -0.047257, 0.017262, 0.77218, 0.809606, -0.498603, 0.049629, -1.08291, 0.05524, -0.03228, 0.771122, 0.80848, -0.497346, -0.06666, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.25, -1.08403, -0.047044, 0.016893, 0.77218, 0.809648, -0.498248, 0.049189, -1.08326, 0.055423, -0.032666, 0.771069, 0.808466, -0.496929, -0.067075, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.3, -1.08441, -0.046823, 0.016504, 0.772181, 0.80969, -0.497908, 0.04873, -1.08361, 0.055616, -0.033071, 0.771014, 0.808449, -0.496523, -0.067511, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.35, -1.08478, -0.046592, 0.016095, 0.772184, 0.809731, -0.497581, 0.048248, -1.08393, 0.05582, -0.033494, 0.770959, 0.808428, -0.496127, -0.06797, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.4, -1.08513, -0.046351, 0.015665, 0.77219, 0.809773, -0.497269, 0.047743, -1.08425, 0.056036, -0.033939, 0.770902, 0.808405, -0.495742, -0.068453, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.45, -1.08548, -0.046099, 0.015212, 0.772196, 0.809814, -0.49697, 0.047213, -1.08454, 0.056263, -0.034405, 0.770844, 0.808377, -0.495367, -0.068962, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.5, -1.08581, -0.045834, 0.014735, 0.772205, 0.809855, -0.496685, 0.046657, -1.08483, 0.056504, -0.034894, 0.770785, 0.808347, -0.495002, -0.069497, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.55, -1.08613, -0.045558, 0.014233, 0.772215, 0.809896, -0.496412, 0.046073, -1.0851, 0.056758, -0.035409, 0.770724, 0.808312, -0.494646, -0.070061, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.6, -1.08644, -0.045268, 0.013703, 0.772227, 0.809937, -0.496153, 0.045459, -1.08535, 0.057026, -0.035949, 0.77066, 0.808274, -0.494298, -0.070655, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.65, -1.08674, -0.044963, 0.013145, 0.772241, 0.809978, -0.495906, 0.044813, -1.0856, 0.05731, -0.036517, 0.770595, 0.808231, -0.493958, -0.071282, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.7, -1.08702, -0.044644, 0.012557, 0.772257, 0.810019, -0.495672, 0.044134, -1.08583, 0.05761, -0.037115, 0.770527, 0.808184, -0.493626, -0.071943, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.75, -1.0873, -0.044308, 0.011936, 0.772274, 0.810061, -0.49545, 0.043419, -1.08604, 0.057927, -0.037744, 0.770456, 0.808132, -0.4933, -0.07264, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.8, -1.08757, -0.043955, 0.011281, 0.772293, 0.810102, -0.495241, 0.042666, -1.08624, 0.058262, -0.038406, 0.770382, 0.808076, -0.492981, -0.073375, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.85, -1.08782, -0.043584, 0.01059, 0.772314, 0.810144, -0.495043, 0.041873, -1.08643, 0.058616, -0.039104, 0.770305, 0.808014, -0.492669, -0.074151, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.9, -1.08807, -0.043194, 0.00986, 0.772337, 0.810186, -0.494856, 0.041037, -1.08661, 0.058991, -0.039839, 0.770224, 0.807947, -0.492361, -0.07497, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.95, -1.08831, -0.042783, 0.00909, 0.772361, 0.810228, -0.494682, 0.040156, -1.08677, 0.059387, -0.040613, 0.77014, 0.807874, -0.492059, -0.075834, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.0, -1.08853, -0.04235, 0.008276, 0.772386, 0.81027, -0.494518, 0.039227, -1.08691, 0.059806, -0.04143, 0.77005, 0.807794, -0.49176, -0.076747, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.05, -1.08875, -0.041894, 0.007417, 0.772413, 0.810312, -0.494366, 0.038247, -1.08705, 0.060249, -0.042291, 0.769956, 0.807708, -0.491465, -0.07771, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.1, -1.08896, -0.041414, 0.006509, 0.772442, 0.810353, -0.494224, 0.037213, -1.08717, 0.060718, -0.043199, 0.769857, 0.807615, -0.491173, -0.078728, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
