time, rleg_crotch_p, rleg_crotch_r, rleg_crotch_y, rleg_knee_p, rleg_knee_p2, rleg_ankle_p, rleg_ankle_r, lleg_crotch_p, lleg_crotch_r, lleg_crotch_y, lleg_knee_p, lleg_knee_p2, lleg_ankle_p, lleg_ankle_r, torso_waist_y, torso_waist_p, torso_waist_p2, head_neck_y, head_neck_p, rarm_shoulder_p, rarm_shoulder_r, rarm_shoulder_y, rarm_elbow_p, rarm_elbow_p2, rarm_wrist_y, rarm_wrist_r, rarm_gripper, larm_shoulder_p, larm_shoulder_r, larm_shoulder_y, larm_elbow_p, larm_elbow_p2, larm_wrist_y, larm_wrist_r, larm_gripper
4.55, -1.07702, -0.052087, 0.025707, 0.77199, 0.808636, -0.504155, 0.059576, -1.07713, 0.050893, -0.023547, 0.772142, 0.808799, -0.504334, -0.057104, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.6, -1.07759, -0.052136, 0.025853, 0.771947, 0.808665, -0.503575, 0.059708, -1.07771, 0.0508, -0.023429, 0.772117, 0.808848, -0.503776, -0.056936, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.65, -1.07814, -0.052191, 0.026009, 0.771903, 0.808691, -0.503008, 0.059853, -1.07827, 0.050701, -0.0233, 0.772094, 0.808896, -0.503233, -0.056757, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.7, -1.07867, -0.052252, 0.026176, 0.77186, 0.808715, -0.502455, 0.060011, -1.07882, 0.050598, -0.023159, 0.772072, 0.808942, -0.502706, -0.056566, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.75, -1.07919, -0.052319, 0.026354, 0.771816, 0.808735, -0.501916, 0.060182, -1.07936, 0.050489, -0.023007, 0.772052, 0.808988, -0.502194, -0.056362, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.8, -1.0797, -0.052394, 0.026544, 0.771773, 0.808754, -0.50139, 0.060368, -1.07988, 0.050375, -0.022842, 0.772033, 0.809033, -0.501698, -0.056145, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.85, -1.08018, -0.052475, 0.026746, 0.77173, 0.808769, -0.500878, 0.060568, -1.08039, 0.050254, -0.022664, 0.772016, 0.809077, -0.501217, -0.055914, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.9, -1.08066, -0.052565, 0.026961, 0.771686, 0.808782, -0.500379, 0.060784, -1.08088, 0.050127, -0.022472, 0.772001, 0.809121, -0.500752, -0.055669, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
4.95, -1.08111, -0.052662, 0.02719, 0.771642, 0.808792, -0.499893, 0.061017, -1.08135, 0.049993, -0.022265, 0.771988, 0.809163, -0.500303, -0.055407, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.0, -1.08155, -0.052768, 0.027434, 0.771598, 0.8088, -0.499421, 0.061266, -1.08182, 0.049852, -0.022043, 0.771977, 0.809206, -0.499868, -0.055129, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.05, -1.08198, -0.052882, 0.027693, 0.771554, 0.808804, -0.49896, 0.061534, -1.08227, 0.049703, -0.021805, 0.771967, 0.809248, -0.499449, -0.054834, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.1, -1.08238, -0.053006, 0.027968, 0.771509, 0.808806, -0.498513, 0.061822, -1.0827, 0.049546, -0.02155, 0.771959, 0.80929, -0.499046, -0.054521, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.15, -1.08278, -0.053139, 0.02826, 0.771464, 0.808805, -0.498077, 0.062129, -1.08312, 0.049381, -0.021277, 0.771954, 0.809331, -0.498657, -0.054188, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.2, -1.08316, -0.053283, 0.02857, 0.771418, 0.808802, -0.497653, 0.062457, -1.08353, 0.049207, -0.020985, 0.77195, 0.809373, -0.498283, -0.053835, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.25, -1.08352, -0.053437, 0.028899, 0.771371, 0.808795, -0.49724, 0.062808, -1.08393, 0.049023, -0.020673, 0.771948, 0.809414, -0.497923, -0.05346, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.3, -1.08387, -0.053602, 0.029249, 0.771324, 0.808785, -0.496839, 0.063183, -1.08431, 0.048829, -0.020341, 0.771949, 0.809455, -0.497578, -0.053062, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.35, -1.08421, -0.05378, 0.029619, 0.771275, 0.808772, -0.496448, 0.063582, -1.08468, 0.048624, -0.019986, 0.771951, 0.809497, -0.497248, -0.052641, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.4, -1.08453, -0.053969, 0.030013, 0.771225, 0.808756, -0.496067, 0.064007, -1.08504, 0.048408, -0.019608, 0.771955, 0.809538, -0.496931, -0.052194, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.45, -1.08484, -0.054172, 0.030429, 0.771174, 0.808737, -0.495696, 0.06446, -1.08539, 0.04818, -0.019206, 0.771962, 0.80958, -0.496628, -0.05172, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.5, -1.08513, -0.054388, 0.030871, 0.771122, 0.808714, -0.495334, 0.064942, -1.08572, 0.047939, -0.018778, 0.77197, 0.809622, -0.496338, -0.051218, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.55, -1.08541, -0.054619, 0.03134, 0.771068, 0.808687, -0.494981, 0.065454, -1.08605, 0.047685, -0.018323, 0.771981, 0.809665, -0.496062, -0.050685, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.6, -1.08567, -0.054865, 0.031836, 0.771012, 0.808657, -0.494637, 0.065999, -1.08636, 0.047416, -0.017839, 0.771993, 0.809708, -0.495799, -0.050121, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.65, -1.08593, -0.055127, 0.032362, 0.770954, 0.808623, -0.494301, 0.066577, -1.08667, 0.047133, -0.017324, 0.772008, 0.809752, -0.495548, -0.049524, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.7, -1.08617, -0.055406, 0.032919, 0.770893, 0.808584, -0.493972, 0.067192, -1.08696, 0.046833, -0.016778, 0.772025, 0.809796, -0.495311, -0.048891, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.75, -1.08639, -0.055703, 0.033509, 0.77083, 0.808541, -0.493649, 0.067845, -1.08725, 0.046517, -0.016198, 0.772044, 0.80984, -0.495086, -0.048221, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.8, -1.08661, -0.056018, 0.034133, 0.770764, 0.808494, -0.493334, 0.068537, -1.08752, 0.046182, -0.015582, 0.772065, 0.809886, -0.494873, -0.047511, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.85, -1.08681, -0.056354, 0.034795, 0.770695, 0.808441, -0.493024, 0.069272, -1.08779, 0.045829, -0.014929, 0.772089, 0.809932, -0.494672, -0.04676, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.9, -1.087, -0.05671, 0.035496, 0.770623, 0.808384, -0.492719, 0.070052, -1.08804, 0.045455, -0.014236, 0.772114, 0.809978, -0.494482, -0.045964, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
5.95, -1.08717, -0.057089, 0.036237, 0.770547, 0.808321, -0.492419, 0.070878, -1.08829, 0.045061, -0.013501, 0.772141, 0.810025, -0.494305, -0.045121, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.0, -1.08733, -0.057491, 0.037022, 0.770466, 0.808251, -0.492123, 0.071755, -1.08853, 0.044644, -0.012721, 0.772171, 0.810073, -0.494138, -0.044229, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.05, -1.08748, -0.057918, 0.037853, 0.770381, 0.808176, -0.491831, 0.072684, -1.08876, 0.044203, -0.011895, 0.772202, 0.810121, -0.493983, -0.043284, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
6.1, -1.08761, -0.058371, 0.038732, 0.770291, 0.808093, -0.491541, 0.073668, -1.08898, 0.043737, -0.011018, 0.772235, 0.81017, -0.493839, -0.042285, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
